

recordnummer,objectnummer,PID_overige.URI,wikidata_url,wikimedia_url
468726,NG-2009-39-45,http://hdl.handle.net/10934/RM0001.COLLECT.468726,,"https://commons.wikimedia.org/wiki/File:Steiger_van_plantage_Accaribo,_NG-2009-39-45.jpg"
468727,NG-2009-39-46,http://hdl.handle.net/10934/RM0001.COLLECT.468727,,"https://commons.wikimedia.org/wiki/File:Laag_water_bij_Plantage_Accaribo,_NG-2009-39-46.jpg"
468728,NG-2009-39-47,http://hdl.handle.net/10934/RM0001.COLLECT.468728,,"https://commons.wikimedia.org/wiki/File:Theodoor_en_Lize_Brouwers_met_hun_zoon_Gerard_in_een_korjaal_op_de_Surinamerivier.,_NG-2009-39-47.jpg"
468729,NG-2009-39-48,http://hdl.handle.net/10934/RM0001.COLLECT.468729,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-48.jpg"
468731,NG-2009-39-49,http://hdl.handle.net/10934/RM0001.COLLECT.468731,,"https://commons.wikimedia.org/wiki/File:Laantje_naar_het_woonhuis_van_Plantage_Accaribo,_met_de_rivierboot_Prins_Hendrik_op_de_achtergrond.,_NG-2009-39-49.jpg"
468732,NG-2009-39-50,http://hdl.handle.net/10934/RM0001.COLLECT.468732,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-50.jpg"
468733,NG-2009-39-51,http://hdl.handle.net/10934/RM0001.COLLECT.468733,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_bij_het_duivenhok_op_plantage_Accaribo,_NG-2009-39-51.jpg"
468734,NG-2009-39-52,http://hdl.handle.net/10934/RM0001.COLLECT.468734,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-52.jpg"
468735,NG-2009-39-53,http://hdl.handle.net/10934/RM0001.COLLECT.468735,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-53.jpg"
468737,NG-2009-39-54,http://hdl.handle.net/10934/RM0001.COLLECT.468737,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-54.jpg"
468738,NG-2009-39-55,http://hdl.handle.net/10934/RM0001.COLLECT.468738,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_op_Plantage_Accaribo,_NG-2009-39-55.jpg"
468739,NG-2009-39-56,http://hdl.handle.net/10934/RM0001.COLLECT.468739,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_op_de_veranda_van_Plantage_Accaribo,_NG-2009-39-56.jpg"
468740,NG-2009-39-57,http://hdl.handle.net/10934/RM0001.COLLECT.468740,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_op_Plantage_Accaribo,_NG-2009-39-57.jpg"
468741,NG-2009-39-58,http://hdl.handle.net/10934/RM0001.COLLECT.468741,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-58.jpg"
468742,NG-2009-39-59,http://hdl.handle.net/10934/RM0001.COLLECT.468742,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-59.jpg"
468743,NG-2009-39-60,http://hdl.handle.net/10934/RM0001.COLLECT.468743,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-60.jpg"
468745,NG-2009-39-61,http://hdl.handle.net/10934/RM0001.COLLECT.468745,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers,_NG-2009-39-61.jpg"
468746,NG-2009-39-62,http://hdl.handle.net/10934/RM0001.COLLECT.468746,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-62.jpg"
468747,NG-2009-39-63,http://hdl.handle.net/10934/RM0001.COLLECT.468747,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-63.jpg"
468748,NG-2009-39-64,http://hdl.handle.net/10934/RM0001.COLLECT.468748,,"https://commons.wikimedia.org/wiki/File:Steiger_bij_plantage_Accaribo,_NG-2009-39-64.jpg"
468749,NG-2009-39-65,http://hdl.handle.net/10934/RM0001.COLLECT.468749,,"https://commons.wikimedia.org/wiki/File:Postbode_bij_plantage_Accaribo,_NG-2009-39-65.jpg"
468750,NG-2009-39-66,http://hdl.handle.net/10934/RM0001.COLLECT.468750,,"https://commons.wikimedia.org/wiki/File:De_dochter_van_een_contractarbeider_op_de_Plantage_Accaribo,_NG-2009-39-66.jpg"
468751,NG-2009-39-67,http://hdl.handle.net/10934/RM0001.COLLECT.468751,,"https://commons.wikimedia.org/wiki/File:Nene_Mathilde_op_plantage_Accaribo,_NG-2009-39-67.jpg"
468752,NG-2009-39-68,http://hdl.handle.net/10934/RM0001.COLLECT.468752,,"https://commons.wikimedia.org/wiki/File:Nene_Mathilde_op_Plantage_Accaribo,_NG-2009-39-68.jpg"
468753,NG-2009-39-69,http://hdl.handle.net/10934/RM0001.COLLECT.468753,,"https://commons.wikimedia.org/wiki/File:Een_nene_op_plantage_Accaribo,_NG-2009-39-69.jpg"
468754,NG-2009-39-70,http://hdl.handle.net/10934/RM0001.COLLECT.468754,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-70.jpg"
468755,NG-2009-39-71,http://hdl.handle.net/10934/RM0001.COLLECT.468755,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-71.jpg"
468756,NG-2009-39-72,http://hdl.handle.net/10934/RM0001.COLLECT.468756,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-72.jpg"
468757,NG-2009-39-73,http://hdl.handle.net/10934/RM0001.COLLECT.468757,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers_met_zoon_Gerard_op_de_veranda_van_Plantage_Accaribo,_NG-2009-39-73.jpg"
468759,NG-2009-39-74,http://hdl.handle.net/10934/RM0001.COLLECT.468759,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers_met_zoon_Gerard_op_Plantage_Accaribo,_NG-2009-39-74.jpg"
468760,NG-2009-39-75,http://hdl.handle.net/10934/RM0001.COLLECT.468760,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-75.jpg"
468761,NG-2009-39-76,http://hdl.handle.net/10934/RM0001.COLLECT.468761,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers,_de_pasgeboren_zoon_van_Theodoor_Brouwers_Gerard_Brouwers,_de_pasgeboren_zoon_van_planter_Theodoor_Brouwers,_NG-2009-39-76.jpg"
468762,NG-2009-39-77,http://hdl.handle.net/10934/RM0001.COLLECT.468762,,"https://commons.wikimedia.org/wiki/File:Woonhuis_van_de_Plantage_Accaribo,_NG-2009-39-77.jpg"
468763,NG-2009-39-78,http://hdl.handle.net/10934/RM0001.COLLECT.468763,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers,_de_echtgenote_van_Theodoor_Brouwers,_op_Plantage_Accaribo_Lize_Brouwers,_de_echtgenote_van_planter_Theodoor_Brouwers,_op_Plantage_Accaribo,_NG-2009-39-78.jpg"
468764,NG-2009-39-79,http://hdl.handle.net/10934/RM0001.COLLECT.468764,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_op_de_veranda_van_Plantage_Accaribo,_NG-2009-39-79.jpg"
468765,NG-2009-39-80,http://hdl.handle.net/10934/RM0001.COLLECT.468765,,"https://commons.wikimedia.org/wiki/File:Familie_Brouwers_op_de_Surinamerivier,_NG-2009-39-80.jpg"
468766,NG-2009-39-90,http://hdl.handle.net/10934/RM0001.COLLECT.468766,,"https://commons.wikimedia.org/wiki/File:Heerenstraat_18_in_Paramaribo,_NG-2009-39-90.jpg"
468767,NG-2009-39-91,http://hdl.handle.net/10934/RM0001.COLLECT.468767,,"https://commons.wikimedia.org/wiki/File:Mangroveboom,_NG-2009-39-91.jpg"
468768,NG-2009-39-92,http://hdl.handle.net/10934/RM0001.COLLECT.468768,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-92.jpg"
468770,NG-2009-39-93,http://hdl.handle.net/10934/RM0001.COLLECT.468770,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-93.jpg"
468771,NG-2009-39-94,http://hdl.handle.net/10934/RM0001.COLLECT.468771,,"https://commons.wikimedia.org/wiki/File:Gewas_op_plantage_Accaribo,_NG-2009-39-94.jpg"
468772,NG-2009-39-95,http://hdl.handle.net/10934/RM0001.COLLECT.468772,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-95.jpg"
468773,NG-2009-39-96,http://hdl.handle.net/10934/RM0001.COLLECT.468773,,"https://commons.wikimedia.org/wiki/File:Arbeiders_op_plantage_Accaribo,_NG-2009-39-96.jpg"
468774,NG-2009-39-97,http://hdl.handle.net/10934/RM0001.COLLECT.468774,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-97.jpg"
468775,NG-2009-39-98,http://hdl.handle.net/10934/RM0001.COLLECT.468775,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-98.jpg"
468776,NG-2009-39-99,http://hdl.handle.net/10934/RM0001.COLLECT.468776,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-99.jpg"
468777,NG-2009-39-100,http://hdl.handle.net/10934/RM0001.COLLECT.468777,,"https://commons.wikimedia.org/wiki/File:Plantage_met_gewas,_NG-2009-39-100.jpg"
468778,NG-2009-39-101,http://hdl.handle.net/10934/RM0001.COLLECT.468778,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers,_echtgenote_van_Theodoor_Brouwers,_met_haar_zoon_Gerard_en_een_Javaanse_bediende_in_Paramaribo_Lize_Brouwers,_echtgenote_van_planter_Theodoor_Brouwers,_met_haar_zoon_Gerard_en_een_Javaanse_bediende_in_Para,_NG-2009-39-101.jpg"
468779,NG-2009-39-102,http://hdl.handle.net/10934/RM0001.COLLECT.468779,,"https://commons.wikimedia.org/wiki/File:Kinderen_op_plantage_Accaribo,_NG-2009-39-102.jpg"
468780,NG-2009-39-103,http://hdl.handle.net/10934/RM0001.COLLECT.468780,,"https://commons.wikimedia.org/wiki/File:Visite_op_plantage_Accaribo,_NG-2009-39-103.jpg"
468781,NG-2009-39-104,http://hdl.handle.net/10934/RM0001.COLLECT.468781,,"https://commons.wikimedia.org/wiki/File:Theodoor_Brouwers_gekleed_voor_de_jacht_voor_het_woonhuis_van_Plantage_Accaribo_Planter_Theodoor_Brouwers_gekleed_voor_de_jacht_voor_het_woonhuis_van_Plantage_Accaribo,_NG-2009-39-104.jpg"
468782,NG-2009-39-105,http://hdl.handle.net/10934/RM0001.COLLECT.468782,,"https://commons.wikimedia.org/wiki/File:Rivierboot_Prins_Hendrik_bij_de_steiger_van_plantage_Accaribo.,_NG-2009-39-105.jpg"
468783,NG-2009-39-106,http://hdl.handle.net/10934/RM0001.COLLECT.468783,,"https://commons.wikimedia.org/wiki/File:Interieur_met_vrouw_in_koto,_NG-2009-39-106.jpg"
468785,NG-2009-39-107,http://hdl.handle.net/10934/RM0001.COLLECT.468785,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo_met_woonhuis,_NG-2009-39-107.jpg"
468786,NG-2009-39-108,http://hdl.handle.net/10934/RM0001.COLLECT.468786,,"https://commons.wikimedia.org/wiki/File:Arbeiders_op_plantage_Accaribo_met_Theodoor_Brouwers_terzijde_Arbeiders_op_plantage_Accaribo_met_planter_Theodoor_Brouwers_terzijde,_NG-2009-39-108.jpg"
468787,NG-2009-39-109,http://hdl.handle.net/10934/RM0001.COLLECT.468787,,"https://commons.wikimedia.org/wiki/File:Theodoor_Brouwers,_Ada_van_Lierop_en_Lize_Brouwers_op_het_terras_van_plantage_Accaribo,_NG-2009-39-109.jpg"
468788,NG-2009-39-110,http://hdl.handle.net/10934/RM0001.COLLECT.468788,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers_met_Javaanse_bediende_op_plantage_Accaribo,_NG-2009-39-110.jpg"
468789,NG-2009-39-111,http://hdl.handle.net/10934/RM0001.COLLECT.468789,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_op_de_steiger_van_plantage_Accaribo,_NG-2009-39-111.jpg"
468790,NG-2009-39-112,http://hdl.handle.net/10934/RM0001.COLLECT.468790,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-112.jpg"
468791,NG-2009-39-113,http://hdl.handle.net/10934/RM0001.COLLECT.468791,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-113.jpg"
468792,NG-2009-39-114,http://hdl.handle.net/10934/RM0001.COLLECT.468792,,"https://commons.wikimedia.org/wiki/File:Gerard_Brouwers_en_Paulina_op_de_steiger_van_plantage_Accaribo,_NG-2009-39-114.jpg"
468793,NG-2009-39-115,http://hdl.handle.net/10934/RM0001.COLLECT.468793,,"https://commons.wikimedia.org/wiki/File:Arbeiders_in_een_vaartrens_op_plantage_Accaribo,_NG-2009-39-115.jpg"
468795,NG-2009-39-116,http://hdl.handle.net/10934/RM0001.COLLECT.468795,,"https://commons.wikimedia.org/wiki/File:Een_familie_in_Suriname,_NG-2009-39-116.jpg"
468796,NG-2009-39-117,http://hdl.handle.net/10934/RM0001.COLLECT.468796,,"https://commons.wikimedia.org/wiki/File:Theodoor_Brouwers_op_Plantage_Rust_en_Werk,_NG-2009-39-117.jpg"
468797,NG-2009-39-118,http://hdl.handle.net/10934/RM0001.COLLECT.468797,,"https://commons.wikimedia.org/wiki/File:Gezelschap_in_Suriname,_NG-2009-39-118.jpg"
468798,NG-2009-39-119,http://hdl.handle.net/10934/RM0001.COLLECT.468798,,"https://commons.wikimedia.org/wiki/File:Duiker,_NG-2009-39-119.jpg"
468800,NG-2009-39-120,http://hdl.handle.net/10934/RM0001.COLLECT.468800,,"https://commons.wikimedia.org/wiki/File:Vaartrens_op_plantage_Accaribo,_NG-2009-39-120.jpg"
468801,NG-2009-39-81,http://hdl.handle.net/10934/RM0001.COLLECT.468801,,"https://commons.wikimedia.org/wiki/File:Woonhuis_van_de_Plantage_Accaribo,_NG-2009-39-81.jpg"
468802,NG-2009-39-82,http://hdl.handle.net/10934/RM0001.COLLECT.468802,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-82.jpg"
468803,NG-2009-39-83,http://hdl.handle.net/10934/RM0001.COLLECT.468803,,"https://commons.wikimedia.org/wiki/File:Op_de_veranda_van_Heerenstraat_18_in_Paramaribo.,_NG-2009-39-83.jpg"
468804,NG-2009-39-84,http://hdl.handle.net/10934/RM0001.COLLECT.468804,,"https://commons.wikimedia.org/wiki/File:Plantage_Accaribo,_NG-2009-39-84.jpg"
468805,NG-2009-39-85,http://hdl.handle.net/10934/RM0001.COLLECT.468805,,"https://commons.wikimedia.org/wiki/File:Paramaribo,_NG-2009-39-85.jpg"
468806,NG-2009-39-86,http://hdl.handle.net/10934/RM0001.COLLECT.468806,,"https://commons.wikimedia.org/wiki/File:Palmentuin,_NG-2009-39-86.jpg"
468807,NG-2009-39-87,http://hdl.handle.net/10934/RM0001.COLLECT.468807,,"https://commons.wikimedia.org/wiki/File:Familie_op_veranda_in_Paramaribo,_NG-2009-39-87.jpg"
468808,NG-2009-39-88,http://hdl.handle.net/10934/RM0001.COLLECT.468808,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers_naast_de_piano_in_een_huis_in_Paramaribo,_NG-2009-39-88.jpg"
468809,NG-2009-39-89,http://hdl.handle.net/10934/RM0001.COLLECT.468809,,"https://commons.wikimedia.org/wiki/File:Lize_Brouwers,_NG-2009-39-89.jpg"
470593,NG-2009-45-1,http://hdl.handle.net/10934/RM0001.COLLECT.470593,,"https://commons.wikimedia.org/wiki/File:Huis_op_plantage_Johanna_Catharina_te_Suriname,_NG-2009-45-1.jpg"
470606,NG-2009-45-2,http://hdl.handle.net/10934/RM0001.COLLECT.470606,,"https://commons.wikimedia.org/wiki/File:Arbeiderswoning_met_arbeiders_op_plantage_Johanna-Catherina_te_Suriname,_NG-2009-45-2.jpg"
470609,NG-2009-45-3,http://hdl.handle.net/10934/RM0001.COLLECT.470609,,"https://commons.wikimedia.org/wiki/File:Dora_Brouwers_in_een_laan_op_de_plantage_Johanna_Catherina_in_Suriname,_NG-2009-45-3.jpg"
470610,NG-2009-45-4,http://hdl.handle.net/10934/RM0001.COLLECT.470610,,
470611,NG-2009-45-5,http://hdl.handle.net/10934/RM0001.COLLECT.470611,,"https://commons.wikimedia.org/wiki/File:Familieportret_van_de_familie_Brouwers_te_Paramaribo,_NG-2009-45-5.jpg"
470612,NG-2009-45-6,http://hdl.handle.net/10934/RM0001.COLLECT.470612,,"https://commons.wikimedia.org/wiki/File:Zwarte_Dinsdag_in_Paramaribo,_7_februari_1933,_NG-2009-45-6.jpg"
470613,NG-2009-45-7,http://hdl.handle.net/10934/RM0001.COLLECT.470613,,"https://commons.wikimedia.org/wiki/File:Zwarte_Dinsdag_in_Paramaribo,_7_februari_1933,_NG-2009-45-7.jpg"
470614,NG-2009-45-8,http://hdl.handle.net/10934/RM0001.COLLECT.470614,,"https://commons.wikimedia.org/wiki/File:Koninginnedag_1930_te_Paramaribo,_NG-2009-45-8.jpg"
470615,RP-F-2009-203,http://hdl.handle.net/10934/RM0001.COLLECT.470615,,
470617,NG-2009-45-9,http://hdl.handle.net/10934/RM0001.COLLECT.470617,,"https://commons.wikimedia.org/wiki/File:Zwarte_Dinsdag_in_Paramaribo,_7_februari_1933,_NG-2009-45-9.jpg"
470620,NG-2009-45-10,http://hdl.handle.net/10934/RM0001.COLLECT.470620,,"https://commons.wikimedia.org/wiki/File:Rivier_op_plantage_Accaribo_te_Suriname,_NG-2009-45-10.jpg"
470622,RP-F-2009-223,http://hdl.handle.net/10934/RM0001.COLLECT.470622,,
470625,NG-2009-45-11,http://hdl.handle.net/10934/RM0001.COLLECT.470625,,"https://commons.wikimedia.org/wiki/File:Arbeiders_op_plantage_Accaribo_te_Suriname,_NG-2009-45-11.jpg"
470628,NG-2009-45-12,http://hdl.handle.net/10934/RM0001.COLLECT.470628,,"https://commons.wikimedia.org/wiki/File:Op_pad_op_terrein_van_plantage_Accaribo_te_Suriname,_NG-2009-45-12.jpg"
470629,NG-2009-45-13,http://hdl.handle.net/10934/RM0001.COLLECT.470629,,"https://commons.wikimedia.org/wiki/File:Groepsportret_bij_woudreus_op_plantage_Accaribo_te_Suriname,_NG-2009-45-13.jpg"
470630,NG-2009-45-14,http://hdl.handle.net/10934/RM0001.COLLECT.470630,,"https://commons.wikimedia.org/wiki/File:Groepsportret_bij_steiger_op_plantage_Accaribo_te_Suriname,_NG-2009-45-14.jpg"
470632,NG-2009-45-15,http://hdl.handle.net/10934/RM0001.COLLECT.470632,,"https://commons.wikimedia.org/wiki/File:Sluis_van_plantage_Accaribo,_NG-2009-45-15.jpg"
470633,NG-2009-45-16,http://hdl.handle.net/10934/RM0001.COLLECT.470633,,"https://commons.wikimedia.org/wiki/File:Ongediertebestrijding_op_bananenbomen_op_plantage_Accaribo_te_Suriname,_NG-2009-45-16.jpg"
470634,NG-2009-45-17,http://hdl.handle.net/10934/RM0001.COLLECT.470634,,"https://commons.wikimedia.org/wiki/File:Ongediertebestrijding_op_bananenbomen_op_plantage_Accaribo_te_Suriname,_NG-2009-45-17.jpg"
470635,NG-2009-45-18,http://hdl.handle.net/10934/RM0001.COLLECT.470635,,"https://commons.wikimedia.org/wiki/File:Plantage-eigenaar_met_contractarbeiders_op_plantage_Accaribo_te_Suriname,_NG-2009-45-18.jpg"
470636,NG-2009-45-19,http://hdl.handle.net/10934/RM0001.COLLECT.470636,,"https://commons.wikimedia.org/wiki/File:Plantage-eigenaar_met_honden_op_plantage_Accaribo_te_Suriname,_NG-2009-45-19.jpg"
470637,NG-2009-45-20,http://hdl.handle.net/10934/RM0001.COLLECT.470637,,"https://commons.wikimedia.org/wiki/File:Doktersbezoek_per_boot_op_plantage_Accaribo_te_Suriname,_NG-2009-45-20.jpg"
470638,NG-2009-45-21,http://hdl.handle.net/10934/RM0001.COLLECT.470638,,"https://commons.wikimedia.org/wiki/File:Familiebezoek_per_boot_op_plantage_Accaribo_te_Suriname,_NG-2009-45-21.jpg"
470640,NG-2009-45-22,http://hdl.handle.net/10934/RM0001.COLLECT.470640,,"https://commons.wikimedia.org/wiki/File:Plantage-eigenaar_Theodoor_Brouwers_met_vriend_in_woud,_plantage_Accaribo_te_Suriname,_NG-2009-45-22.jpg"
470641,NG-2009-45-23,http://hdl.handle.net/10934/RM0001.COLLECT.470641,,"https://commons.wikimedia.org/wiki/File:Hindoestaanse_meisjes_op_plantage_Accaribo_te_Suriname,_NG-2009-45-23.jpg"
470642,NG-2009-45-24,http://hdl.handle.net/10934/RM0001.COLLECT.470642,,"https://commons.wikimedia.org/wiki/File:Arbeiders_schudden_rijst_voor_eigen_consumptie_op_plantage_Accaribo_te_Suriname,_NG-2009-45-24.jpg"
470643,NG-2009-45-25,http://hdl.handle.net/10934/RM0001.COLLECT.470643,,"https://commons.wikimedia.org/wiki/File:Arbeiderswoning_op_plantage_Accaribo_te_Suriname,_NG-2009-45-25.jpg"
470644,RP-F-2009-205,http://hdl.handle.net/10934/RM0001.COLLECT.470644,,
470645,NG-2009-45-26,http://hdl.handle.net/10934/RM0001.COLLECT.470645,,"https://commons.wikimedia.org/wiki/File:Arbeider_bij_arbeiderswoning_op_plantage_Accaribo_te_Suriname,_NG-2009-45-26.jpg"
470647,NG-2009-45-27,http://hdl.handle.net/10934/RM0001.COLLECT.470647,,"https://commons.wikimedia.org/wiki/File:Recreatiehut_van_de_arbeiders_op_plantage_Accaribo_te_Suriname,_NG-2009-45-27.jpg"
470648,NG-2009-45-28,http://hdl.handle.net/10934/RM0001.COLLECT.470648,,"https://commons.wikimedia.org/wiki/File:Theodoor_Brouwers_en_arbeiders_bij_sluis_op_plantage_Accaribo_te_Suriname,_NG-2009-45-28.jpg"
470650,NG-2009-45-29,http://hdl.handle.net/10934/RM0001.COLLECT.470650,,"https://commons.wikimedia.org/wiki/File:Spooraanleg_te_Suriname,_NG-2009-45-29.jpg"
470651,NG-2009-45-30,http://hdl.handle.net/10934/RM0001.COLLECT.470651,,"https://commons.wikimedia.org/wiki/File:Aanleg_van_de_Lawaspoorweg_over_de_Witti_Watra_in_Suriname,_NG-2009-45-30.jpg"
471155,NG-2009-55-1,http://hdl.handle.net/10934/RM0001.COLLECT.471155,,
471199,NG-2009-73-1,http://hdl.handle.net/10934/RM0001.COLLECT.471199,,
471624,NG-2009-36-4,http://hdl.handle.net/10934/RM0001.COLLECT.471624,,"https://commons.wikimedia.org/wiki/File:Surinamerivier,_NG-2009-36-4.jpg"
471625,NG-2009-36-5,http://hdl.handle.net/10934/RM0001.COLLECT.471625,,"https://commons.wikimedia.org/wiki/File:Surinamerivier,_NG-2009-36-5.jpg"
471626,NG-2009-36-27,http://hdl.handle.net/10934/RM0001.COLLECT.471626,,"https://commons.wikimedia.org/wiki/File:'s_Lands_Hospitaal,_Paramaribo,_Suriname,_NG-2009-36-27.jpg"
471627,NG-1994-32-34,http://hdl.handle.net/10934/RM0001.COLLECT.471627,,"https://commons.wikimedia.org/wiki/File:Curaçao_Stadskade_met_Koningin_Emma_brug_(titel_op_object),_NG-1994-32-34.jpg"
471640,NG-2008-48-31,http://hdl.handle.net/10934/RM0001.COLLECT.471640,,"https://commons.wikimedia.org/wiki/File:Bauxietwinning_in_Moengo_en_rit_door_de_jungle,_NG-2008-48-31.jpg"
471729,RP-F-F01203-A,http://hdl.handle.net/10934/RM0001.COLLECT.471729,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_meisje_met_een_hoed_Toen_ik_nog_jong_was_(titel_op_object),_RP-F-F01203-A.jpg"
471730,RP-F-F01203-B,http://hdl.handle.net/10934/RM0001.COLLECT.471730,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw_met_opgestoken_haar,_RP-F-F01203-B.jpg"
471731,RP-F-F01203-C,http://hdl.handle.net/10934/RM0001.COLLECT.471731,,"https://commons.wikimedia.org/wiki/File:Onthulling_van_een_standbeeld_van_koningin_Wilhelmina_op_het_Gouvernementsplein_te_Paramaribo_Onthulling_van_het_standbeeld_van_H.M._de_Koningin_door_de_waarnemend_Gouverneur_Mr._Rietberg_op_6_septem,_RP-F-F01203-C.jpg"
471732,RP-F-F01203-D,http://hdl.handle.net/10934/RM0001.COLLECT.471732,,"https://commons.wikimedia.org/wiki/File:Versierde_erepoort_bij_het_paleis_van_de_gouverneur_in_Paramaribo_ter_gelegenheid_van_het_25-jarig_regeringsjubileum_van_koningin_Wilhelmina_Versiering_van_het_paleis_van_den_Gouvernement_(titel_op_o,_RP-F-F01203-D.jpg"
471733,RP-F-F01203-E,http://hdl.handle.net/10934/RM0001.COLLECT.471733,,"https://commons.wikimedia.org/wiki/File:Feestverlichting_aan_het_paleis_van_de_gouverneur_in_Paramaribo_ter_gelegenheid_van_het_25-jarig_regeringsjubileum_van_koningin_Wilhelmina_de_verlichting_van_het_paleis_(titel_op_object),_RP-F-F01203-E.jpg"
